"date","prcp","tx","tn","HRmean","HRmax","HRmin"
"2022-12-11",12.9,10.95,0.227,83.6228125,95.9,61.39
"2022-12-12",5.4,13.03,4.275,75.5890625,93.8,33.52
"2022-12-13",0.8,9.92,4.542,80.9963541666667,96.4,54.72
"2022-12-14",1.9,13.29,5.236,76.0027083333333,95.3,48.94
"2022-12-15",0.1,16.7,4.657,68.8867708333333,88.5,37.84
"2022-12-16",0.2,15.76,2.238,75.868125,92.4,41.77
"2022-12-17",0,16.36,2.761,74.72625,95.5,40.51
"2022-12-18",0.8,15.4,3.696,76.7238541666667,91.8,53
"2022-12-19",2.8,13.37,3.397,80.6846875,93.1,48.26
"2022-12-20",5.6,14.07,0.964,76.1405208333333,94.9,40.28
"2022-12-21",1.6,14.91,3.821,77.9898958333333,92.5,46.5
"2022-12-22",1.6,15.98,3.423,71.7219791666667,94.2,25.91
"2022-12-23",0.9,16.94,1.754,76.4866666666667,93.2,26.65
"2022-12-24",0.1,18.2,-0.747,65.4723958333333,97.7,14.05
"2022-12-25",3.1,14.04,2.903,69.513125,87.5,34.86
"2022-12-26",0,15.41,-0.026,78.2851041666667,94.5,42.6
"2022-12-27",0,18.11,1.431,72.904375,95.2,25.78
"2022-12-28",4.6,14.69,3.736,77.189375,90.8,32.1
"2022-12-29",11.2,13.87,5.546,83.4048958333333,93.6,49.66
"2022-12-30",0,15.21,4.374,76.3884375,95.3,52.14
"2022-12-31",0.3,14.91,1.898,76.8160416666667,91.3,54.79
"2023-01-01",0,15.89,4.304,78.1655208333333,92.6,44.65
"2023-01-02",6.9,11.47,4.796,80.2322916666667,93.4,63.94
"2023-01-03",1.7,14.69,4.657,78.6205208333333,93,54.89
"2023-01-04",2.9,11.5,2.718,80.0833333333333,91.8,61.13
"2023-01-05",0.6,10.1,2.988,80.7708333333333,89.6,62.31
"2023-01-06",0.1,13.5,4.032,78.1427083333333,89.9,51.82
"2023-01-07",4.6,14.93,3.143,77.5475,89.3,39.37
"2023-01-08",15.8,13.15,4.403,87.3930208333333,96.4,61.33
"2023-01-09",1,14.63,3.765,80.1877083333333,93.9,46.63
"2023-01-10",0,15.48,2.873,76.1436458333333,93.7,23.53
"2023-01-11",2.2,17.7,1.543,71.8427083333333,93.7,20.1
"2023-01-12",0.4,15.47,0.526,72.3627083333333,90,38.16
"2023-01-13",0,17.48,0.852,65.9196875,89.6,8.89
"2023-01-14",0,14.11,0.991,57.8077083333333,89.9,21.59
"2023-01-15",0,16.98,-1.185,57.2639583333333,85.2,15.92
"2023-01-16",0,16.05,-1.129,61.778125,92.4,14.73
"2023-01-17",0,14.72,1.418,59.7458333333333,86.1,32.33
"2023-01-18",0.1,12.24,4.473,69.7867708333333,89,42.09
"2023-01-19",13.3,7.613,2.945,84.5225,91.3,72.01
"2023-01-20",0,14.52,0.78,73.9973958333333,94.4,40.51
"2023-01-21",0,16.88,-0.549,65.649375,97.1,17.63
"2023-01-22",0,16.92,5.875,62.4022916666667,85.8,28.22
"2023-01-23",0.3,16.78,5.167,69.3665625,93.1,38.48
"2023-01-24",0,16.4,5.223,72.8757291666667,87.9,33.87
"2023-01-25",0,15.79,6.112,69.2075,87.5,40.93
"2023-01-26",2.5,13.54,4.104,75.613125,91.2,51.93
"2023-01-27",1.1,12.27,2.86,72.1089583333333,90.7,42.38
"2023-01-28",0,12.34,6.58,70.13875,79.83,53.78
"2023-01-29",7.1,8.48,4.967,82.8533333333333,90.1,71.96
"2023-01-30",1.6,12.28,3.989,85.1664583333333,95,66.96
"2023-01-31",0,14.28,3.226,79.7108333333333,97.1,49.55
"2023-02-01",0.3,12.93,3.893,70.57625,89,45.76
"2023-02-02",0.9,9.99,5.915,78.5579166666667,89,65.49
"2023-02-03",5.9,13.74,4.571,82.4315625,93.5,57.47
"2023-02-04",8.2,10.13,3.367,86.2733333333333,95.1,69.39
"2023-02-05",3.5,10.1,3.367,88.6594791666667,95.3,70.7
"2023-02-06",3.9,12.39,3.031,84.8378125,95,65.95
"2023-02-07",7.6,11.83,4.684,85.6877083333333,95.6,65.29
"2023-02-08",6.2,12.24,4.542,87.2682291666667,94.2,69.19
"2023-02-09",0.7,12.71,3.156,83.2641666666667,96.5,58.26
"2023-02-10",2.8,12.29,4.628,84.04875,95.6,58.89
"2023-02-11",4.4,12.79,4.529,81.6765625,93.9,60.92
"2023-02-12",10.9,15.13,4.515,78.3844791666667,94.3,48.89
"2023-02-13",0,15.23,5.859,75.2592708333333,93.4,49.38
"2023-02-14",0,13.7,4.924,80.3932291666667,93.4,54.87
"2023-02-15",2,13.41,4.246,82.8979166666667,94.8,54.07
"2023-02-16",3.1,15.86,3.794,68.8821875,93.2,44.02
"2023-02-17",16.3,14.18,2.66,78.8558333333333,92.7,48.96
"2023-02-18",17.2,11.1,0.227,88.1803125,96.5,67.98
"2023-02-19",0.2,15.44,2.748,82.5896875,96.3,47.25
"2023-02-20",13.3,15.34,3.64,81.5965625,96.2,45.56
"2023-02-21",0.7,14.37,0.921,82.3498958333333,96.5,47.09
"2023-02-22",0.9,13.98,4.032,81.5580208333333,93.9,55.84
"2023-02-23",0.8,16.13,2.66,79.8319791666667,95.6,37.93
"2023-02-24",0.1,15.58,3.624,77.3411458333333,95.1,43.24
"2023-02-25",0,16.87,4.684,76.6967708333333,94.1,47.3
"2023-02-26",5.2,16.95,1.741,75.4102083333333,89.4,39.52
"2023-02-27",0.5,12.54,3.186,85.2815625,92.8,60.24
"2023-02-28",0,15,1.177,77.6414583333333,95.2,43.46
"2023-03-01",0.2,15.96,1.984,81.1165625,95.5,54.65
"2023-03-02",2.5,16.71,1.346,77.6926041666667,89.5,51.52
"2023-03-03",0,14.76,4.288,78.7884375,92,51.96
"2023-03-04",1.9,16.16,1.754,78.0610416666667,91.1,53.84
"2023-03-05",0,16.36,3.907,73.9427083333333,93.6,38.7
"2023-03-06",1.1,16.48,2.166,77.2195833333333,92.4,41.4
"2023-03-07",14.1,16.98,3.044,79.6965625,92.6,40.54
"2023-03-08",1.4,14.69,3.469,81.5572916666667,95.5,54.12
"2023-03-09",0.8,11.53,4.825,84.6083333333333,96,62.59
"2023-03-10",2.2,13.33,3.92,80.8488541666667,93.7,60.83
"2023-03-11",0,13.68,2.208,70.7310416666667,92.7,43
"2023-03-12",0,14.42,1.615,69.6528125,90.7,32.54
"2023-03-13",8.5,14.46,1.84,79.7504166666667,93.9,50.08
"2023-03-14",2.8,14.18,3.821,80.4295833333333,93.2,57.68
"2023-03-15",0.5,13.67,3.525,79.2114583333333,90.7,52.29
"2023-03-16",1.8,9.82,3.498,80.2482291666667,89.1,64.43
"2023-03-17",3.1,12.14,3.1,76.6678125,94.2,51.68
"2023-03-18",0.4,10.31,3.653,72.9544791666667,89.4,55.63
"2023-03-19",0,10.53,3.976,75.290625,88.2,57.1
"2023-03-20",2,9.49,4.812,80.675625,89,69.44
"2023-03-21",0.4,10.78,3.989,75.6113541666667,87.4,57.53
"2023-03-22",0.8,8.77,4.443,81.6116666666667,90.5,66.3
"2023-03-23",15.2,11.31,4.924,86.774375,94.1,66.22
"2023-03-24",1.5,13.36,4.147,82.22375,94.5,56.23
"2023-03-25",0,13.61,2.676,81.1928125,97.5,58.72
"2023-03-26",14.8,13.95,2.518,82.6853125,95.1,51.19
"2023-03-27",0.1,12.38,2.083,82.863125,94.7,54.95
"2023-03-28",0,11.12,0.072,94.37025,98.1,66.42
