"date","prcp","tx","tn","HRmean","HRmax","HRmin","presMean","presMax","presMin","dir","dir123","vel","radMean","radMax"
"2018-10-29",0,31.94,13.95,53.7336458333333,92.2,16.18,795.040625,798.6,789.7,93,"E",24.444,341.954333333333,1083
"2018-10-30",0,32.13,11.8,57.5545833333333,92.5,21.06,794.882291666667,798.4,791,3,"N",35.424,293.942416666667,1086
"2018-10-31",0,31.38,11.88,58.4514583333333,92,20.73,796.9625,800,793.8,31,"NNE",31.392,268.203822916667,1120
"2018-11-01",21.7,26.33,12.51,64.2422916666667,93.5,33.22,797.152083333333,803,792,129,"SE",26.604,201.062239583333,971
"2018-11-02",0,27.22,14.39,57.7145833333333,86.4,31.95,794.427083333333,798.6,789.2,308,"NW",41.76,176.48996875,749.9
"2018-11-03",0,29.35,12.28,62.2661458333333,94.3,33.64,793.64375,798,790.4,37,"NE",29.304,265.7728125,1182
"2018-11-04",0.9,24.11,15.39,64.8838541666667,85.7,42.33,796.872916666667,800,793.1,229,"SW",24.444,155.7455625,782
"2018-11-05",0,27.12,12.28,61.2714583333333,93.5,30.99,796.803125,799.9,791.7,79,"E",27.396,291.511458333333,1214
"2018-11-06",4.9,27.1,14.05,64.7840625,95.6,30.92,798.003125,802,792.8,140,"SE",35.712,275.421875,1321
"2018-11-07",10.7,20.05,12.6,78.4660416666667,95.1,54.63,801.245833333333,803,798.8,37,"NE",31.788,157.2685625,980
"2018-11-08",0,26.51,12.85,60.8466666666667,85,32.74,799.435416666667,803,794.9,72,"ENE",23.076,304.239822916667,1469
"2018-11-09",0,29.42,12.1,60.2207291666667,93.8,29.16,796.615625,800,790.9,57,"ENE",27.252,346.204114583333,1090
"2018-11-10",0,32.55,13.71,51.3904166666667,86.3,15.17,794.078125,798.1,788.3,89,"E",24.264,351.643729166667,1174
"2018-11-11",0,32.81,11.1,52.3538541666667,94.4,17.32,792.509375,796.1,787.6,18,"NNE",35.712,359.04946875,1110
"2018-11-12",0,30.12,12.24,54.2279166666667,86.7,28.36,792.459375,795.6,787.6,28,"NNE",31.464,295.700072916667,1113
"2018-11-13",0,31.67,14.51,51.6134375,85.7,23.64,793.533333333333,797.1,789.2,34,"NNE",37.836,306.72365625,1280
"2018-11-14",0,28.27,15.61,59.6479166666667,83.4,31.57,796.269791666667,799.9,792,351,"N",25.272,229.150395833333,1238
"2018-11-15",0,27.24,15,59.3894791666667,90.1,33.73,795.614583333333,799,790.9,46,"NE",27.576,260.60990625,1280
"2018-11-16",0,27.39,12.04,62.4976041666667,90.7,35.32,796.319791666667,799.6,793.2,82,"E",26.568,238.833260416667,1140
"2018-11-17",0,29.15,11.17,58.6760416666667,92,24.08,794.967708333333,798.6,790.2,11,"N",26.244,294.048552083333,1212
"2018-11-18",52.7,27.84,12.99,74.6211458333333,97.2,34.85,797.959375,803,793.7,87,"E",48.456,157.828010416667,1151
"2018-11-19",8,21.42,11.78,79.0735416666667,95.3,49.94,800.116666666667,804,795.9,70,"ENE",10.908,176.9195,1100
"2018-11-20",0,26.97,11.41,70.9532291666667,97.7,39.1,797.939583333333,801,793.4,65,"ENE",25.02,307.993135416667,1167
"2018-11-21",0,28.52,14.16,60.3766666666667,87.5,34.68,797.060416666667,801,791.4,64,"ENE",21.888,346.527708333333,1102
"2018-11-22",0,30.62,13.12,61.7283333333333,94.2,27.79,793.822916666667,798.2,788,98,"E",26.712,321.515947916667,1086
"2018-11-23",1.6,20.79,14.75,73.3952083333333,94.8,47.82,796.870833333333,800,794,103,"E",33.444,108.36696875,489.2
"2018-11-24",0,25.25,13.08,63.5610416666667,92.2,36.29,797.927083333333,801,794.5,80,"E",27.396,240.820364583333,1144
"2018-11-25",0,27.58,12.52,60.8422916666667,92.4,35.28,797.342708333333,801,792.9,110,"ESE",29.772,304.429625,1275
"2018-11-26",0,27.99,12.78,60.8101041666667,83.5,36.12,796.721875,799.7,791.5,66,"ENE",26.856,293.262072916667,1095
"2018-11-27",10.2,23.04,14.22,69.0561458333333,94.6,49.04,796.764583333333,799.7,792.9,48,"NE",29.628,146.687604166667,1237
"2018-11-28",3.2,25.92,13.1,64.6195833333333,95,35.49,796.351041666667,799.6,791,40,"NE",37.656,320.478385416667,1389
"2018-11-29",0,24.62,14.75,63.6808333333333,83.3,41.29,796.678125,800,791.6,101,"E",23.688,221.967,1536
"2018-11-30",0,27.63,14.14,59.7882291666667,85.7,31.55,795.375,799.2,790.1,117,"ESE",26.64,318.739979166667,1199
"2018-12-01",5.6,23.28,14.19,68.1064583333333,94,43.33,797.252083333333,802,793,54,"NE",29.016,270.3540625,1258
"2018-12-02",4.7,17.43,11.86,80.6816666666667,94.4,64.1,799.852083333333,802,796.8,47,"NE",14.976,100.77753125,476.9
"2018-12-03",0,24.94,11.62,65.4921875,87.1,38.98,796.740625,800,791,88,"E",32.508,305.798739583333,1095
