"date","prcp","tx","tn","HRmean","HRmax","HRmin"
"2023-02-25",0,13.86,2.868,76.8532291666667,97.7,48.2
"2023-02-26",3,13.82,1.551,72.0620833333333,92.4,42.28
"2023-02-27",2,9.15,2.005,88.9298958333333,97.1,70.1
"2023-02-28",0,11.88,1.511,77.8667708333333,97.2,47.61
"2023-03-01",0.7,12.62,2.401,81.1815625,97.3,56.74
"2023-03-02",4.4,13.83,3.178,74.4854166666667,92.1,45.05
"2023-03-03",0.1,11.96,2.953,84.1903125,97.2,56.51
"2023-03-04",0.7,12.63,2.756,77.4413541666667,92.9,56.41
"2023-03-05",0.2,12.56,2.868,78.8811458333333,96.9,42.47
"2023-03-06",4.7,13.45,1.172,79.0779166666667,94.9,38.68
"2023-03-07",2.6,14.25,3.023,81.0760416666667,97.5,45.77
"2023-03-08",2.4,11.72,2.555,83.109375,98.1,57.19
"2023-03-09",1.7,9.03,3.533,89.338125,97.6,73.69
"2023-03-10",1.1,10.78,2.868,85.0854166666667,97.1,66.67
"2023-03-11",0,11.44,1.709,76.0640625,96.1,47.32
"2023-03-12",0,12.83,0.873,70.7175,91.4,33.07
"2023-03-13",8.4,12.88,0.748,83.0083333333333,96.2,55.81
"2023-03-14",1.8,11.03,2.387,83.7458333333333,97.6,58.05
"2023-03-15",0.7,10.45,2.401,83.5248958333333,93.7,63.18
"2023-03-16",2.3,7.095,0.817,86.4014583333333,96.4,76.27
"2023-03-17",2.5,11,1.623,81.9902083333333,96,48.73
"2023-03-18",1.4,8,0.732,81.834375,97.7,61.1
"2023-03-19",0,8.01,1.581,84.8929166666667,97.3,66.66
"2023-03-20",2.7,7.562,2.414,90.0729166666667,96.4,78.87
"2023-03-21",0.6,8.41,1.271,84.9255208333333,95.7,69.66
"2023-03-22",1.3,8.09,2.12,90.2566666666667,98.2,73.42
"2023-03-23",11.7,7.661,2.555,94.446875,98.5,80
"2023-03-24",2.4,9.76,2.104,89.7621875,98.7,69.08
"2023-03-25",6.8,10.79,2.203,84.7192708333333,97.9,60.6
"2023-03-26",9.6,10.49,0.438,87.8817708333333,97.4,55.81
"2023-03-27",1.4,9.12,-0.13,89.8269791666667,99.8,63.39
"2023-03-28",0,8.23,0.465,89.5955,97.6,70.7
