"date","prcp","tx","tn","HRmean","HRmax","HRmin"
"2023-01-30",0.8,12.5,4.275,83.9688541666667,94.7,60.45
"2023-01-31",0,16.6,4.598,76.8842708333333,95.7,45.27
"2023-02-01",0.1,15.64,3.933,69.0276041666667,88.6,43.1
"2023-02-02",0.8,11.83,4.542,77.1211458333333,89.2,57.14
"2023-02-03",13.2,11.08,4.43,85.6077083333333,92.3,66.55
"2023-02-04",5.6,11.31,3.666,85.9130208333333,93.4,68.94
"2023-02-05",3.6,13.3,3.437,85.6269791666667,93.2,64.32
"2023-02-06",1.5,14.65,2.376,82.7110416666667,95.5,51.67
"2023-02-07",13.1,14.95,4.558,82.0841666666667,94.4,57.94
"2023-02-08",19.3,12.65,3.792,87.4845833333333,93.7,63.28
"2023-02-09",4.6,16.56,3.693,83.903125,94.8,52.16
"2023-02-10",7.7,15.71,3.765,84.0697916666667,94.5,57.17
"2023-02-11",0.3,16.84,4.061,81.0676041666667,94.8,56.42
"2023-02-12",6,18.74,4.387,77.255625,94.1,41.88
"2023-02-13",0.6,17.96,5.405,75.9347916666667,91.2,46.04
"2023-02-14",0.1,16.25,4.131,79.1320833333333,95.1,50.95
"2023-02-15",5.6,15,4.203,81.646875,95.4,58.18
"2023-02-16",2.1,17.35,3.423,71.5007291666667,94.5,38.03
"2023-02-17",11.9,18.58,2.574,79.6423958333333,94.5,44.28
"2023-02-18",18.8,12.21,0.155,86.476875,96.1,65.82
"2023-02-19",1.2,16,3.397,80.9779166666667,94.6,44.71
"2023-02-20",2.3,18.03,2.86,79.649375,96.2,39.62
"2023-02-21",2.7,15.56,1.26,82.4691666666667,95.9,37.94
"2023-02-22",4.5,15.71,2.574,81.57625,93.7,51.57
"2023-02-23",1.7,17.71,2.903,81.0354166666667,95.4,46.37
"2023-02-24",3.5,17.75,3.255,79.41125,95.5,45.68
"2023-02-25",0,18.09,5.335,77.4013541666667,95.1,45.55
"2023-02-26",2.3,18.53,2.179,79.4921875,94.6,43.69
"2023-02-27",0.1,13.56,2.646,83.6694791666667,95.3,59.01
"2023-02-28",0,17.62,0.424,77.1739583333333,95.5,50.12
"2023-03-01",0.8,17.92,1.81,80.718125,95.7,42.85
"2023-03-02",7.6,18.29,0.483,79.9914583333333,94.2,47.41
"2023-03-03",0,16.97,3.963,79.3890625,94.7,53.13
"2023-03-04",0,19.46,1.316,76.8964583333333,92.9,45.8
"2023-03-05",0,18.43,3.495,71.3615625,92.4,36.98
"2023-03-06",0,17.31,1.458,76.1473958333333,92.7,48.51
"2023-03-07",4.6,17.62,2.419,81.0635416666667,95.7,46.86
"2023-03-08",1.4,15.67,3.311,80.6247916666667,94.6,51.43
"2023-03-09",1.9,13.4,4.331,82.6092708333333,94.2,57.4
"2023-03-10",10,13.97,3.752,82.1973958333333,94.5,55.38
"2023-03-11",0.1,15.94,1.247,72.4585416666667,94,41.14
"2023-03-12",0,17.64,0.467,73.0211458333333,94.5,29.87
"2023-03-13",4.3,17.62,0.991,78.5261458333333,93.5,42.42
"2023-03-14",0.5,16.01,2.689,80.914375,94.1,49.8
"2023-03-15",0.1,16.75,2.732,77.600625,93,45.36
"2023-03-16",1.9,12.61,2.761,79.3158333333333,92.4,55.02
"2023-03-17",2,15.33,3.594,74.3215625,91.1,47.15
"2023-03-18",3.2,12.07,2.63,73.4671875,92.1,51.26
"2023-03-19",0,13.19,3.834,73.9721875,87.4,52.07
"2023-03-20",1.7,13.39,3.765,80.0202083333333,89.3,57.74
"2023-03-21",0.3,13.46,3.338,75.9555208333333,89.7,52.08
"2023-03-22",0.7,12.63,4.558,78.1778125,90.8,53.8
"2023-03-23",6.1,14.59,4.571,84.7044791666667,92,58.94
"2023-03-24",4.6,11.65,3.324,84.5489583333333,92.1,64.09
"2023-03-25",2.2,14.15,1.017,82.4033333333333,96.2,54.35
"2023-03-26",7.8,14.64,2.109,82.2044791666667,95,52.29
"2023-03-27",0,13.8,0.721,81.5438541666667,94.7,55.9
"2023-03-28",0,10.94,1.997,91.064,95.4,62.67
