"date","prcp","tx","tn","HRmean","HRmax","HRmin"
"2023-03-15",0,9.28,2.785,80.7802083333333,91.4,62.01
"2023-03-16",0.4,8.27,1.37,85.3834375,95,69.42
"2023-03-17",4.2,8.02,1.057,86.0288541666667,95.2,68.71
"2023-03-18",0.4,8.63,1.044,76.9753125,96.4,53.91
"2023-03-19",0,8.26,1.722,82.4067708333333,93.3,65.2
"2023-03-20",0.1,7.821,2.051,87.4702083333333,95.6,71.14
"2023-03-21",0,8.27,0.278,80.178125,90.6,64.8
"2023-03-22",0,8.21,1.581,82.2811458333333,96.1,62.93
"2023-03-23",3.1,8.46,2.585,91.5701041666667,97.5,74.63
"2023-03-24",7.3,6.791,1.399,95.8645833333333,98.3,84
"2023-03-25",0.6,8.63,2.176,86.8045833333333,97.1,67.41
"2023-03-26",9.8,8.31,-0.627,88.3565625,97.7,61.92
"2023-03-27",0.4,8.53,-0.031,90.9794791666667,98.2,60.7
"2023-03-28",0,6.678,0.649,87.58,95.8,77.71
