"date","prcp","tx","tn","HRmean","HRmax","HRmin"
"2023-03-05",0,14.37,3.73,75.1823958333333,92,41.65
"2023-03-06",0,14.95,1.696,79.1354166666667,94.3,42.27
"2023-03-07",0.7,15.93,1.68,81.246875,97.1,42.72
"2023-03-08",0,13.47,3.25,79.8404166666667,94,58.62
"2023-03-09",4,10.05,4.734,85.5884375,94.5,71.45
"2023-03-10",10.3,11.77,3.997,82.885625,92,65.85
"2023-03-11",0,12.85,1.231,75.7767708333333,94.2,49.01
"2023-03-12",0,13.95,-0.17,75.3341666666667,94.8,40.84
"2023-03-13",4,13.85,0.622,80.6296875,94.9,53.87
"2023-03-14",0.1,13.67,3.704,78.9361458333333,91.6,55.69
"2023-03-15",0,12.62,2.499,80.12875,93.1,55.74
"2023-03-16",2.4,9.55,2.515,83.4933333333333,91.9,67.56
"2023-03-17",2.9,12.24,3.431,78.6953125,94.8,57.64
"2023-03-18",2.4,10.08,2.627,77.4295833333333,90.1,56.51
"2023-03-19",0,10.59,4.31,78.3634375,91,60.01
"2023-03-20",2.5,10.25,4.254,84.7108333333333,91.2,70.33
"2023-03-21",0.4,10.33,3.332,80.5620833333333,90.8,61.03
"2023-03-22",1.2,10.13,4.152,84.7702083333333,93.4,67.77
"2023-03-23",7.3,11.12,4.481,88.3839583333333,94.7,68.38
"2023-03-24",1.4,11.8,3.928,83.9654166666667,92.4,68.29
"2023-03-25",13.6,12.38,1.821,85.4265625,96.9,53.48
"2023-03-26",7.5,11.39,2.107,82.5566666666667,93.7,57.81
"2023-03-27",0,11.92,1.979,82.3986458333333,95.5,55.86
"2023-03-28",0,10.29,1.554,93.6585,97.2,66.32
